Development Name,Borough,Account Name,Location,Meter AMR,Meter Scope,TDS #,EDP,RC Code,Funding Source,AMP #,Vendor Name,UMIS BILL ID,Revenue Month,Service Start Date,Service End Date,# days,Meter Number,Estimated,Current Charges,Rate Class,Bill Analyzed,Consumption (HCF),Water&Sewer Charges,Other Charges
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,3752945,2014-10,09/22/2014,10/22/2014,30,E19405254,N,47.92,Basic Water and Sewer,Yes,5,47.92,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,3815436,2014-11,10/22/2014,11/23/2014,32,E19405254,N,57.50,Basic Water and Sewer,Yes,6,57.5,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,3868202,2014-12,11/23/2014,12/21/2014,28,E19405254,N,38.33,Basic Water and Sewer,Yes,4,38.33,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,3927485,2015-01,12/21/2014,01/22/2015,32,E19405254,N,67.08,Basic Water and Sewer,Yes,7,67.08,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,4000654,2015-02,01/22/2015,02/22/2015,31,E19405254,N,39.34,Basic Water and Sewer,Yes,4,39.34,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,4064376,2015-03,02/22/2015,03/22/2015,28,E19405254,N,67.08,Basic Water and Sewer,Yes,7,67.08,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,4127425,2015-04,03/22/2015,04/21/2015,30,E19405254,N,76.66,Basic Water and Sewer,Yes,8,76.66,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,4205363,2015-05,04/21/2015,05/20/2015,29,E19405254,N,76.66,Basic Water and Sewer,Yes,6,76.66,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,4248225,2015-06,05/20/2015,06/18/2015,29,E19405254,N,76.66,Basic Water and Sewer,Yes,8,76.66,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,4326444,2015-07,06/18/2015,07/22/2015,34,E19405254,N,87.96,Basic Water and Sewer,Yes,9,87.96,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,4379825,2015-08,07/22/2015,08/20/2015,29,E19405254,N,78.94,Basic Water and Sewer,Yes,8,78.94,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,4450225,2015-09,08/20/2015,09/21/2015,32,E19405254,N,88.81,Basic Water and Sewer,Yes,9,88.81,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,4522071,2015-10,09/21/2015,10/21/2015,30,E19405254,N,69.08,Basic Water and Sewer,Yes,7,69.08,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,4593229,2015-11,10/21/2015,11/22/2015,32,E19405254,N,69.08,Basic Water and Sewer,Yes,7,69.08,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,4650989,2015-12,11/22/2015,12/20/2015,28,E19405254,N,59.21,Basic Water and Sewer,Yes,6,59.21,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,4732124,2016-01,12/20/2015,01/21/2016,32,E19405254,N,78.94,Basic Water and Sewer,Yes,8,78.94,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,4808535,2016-02,01/21/2016,02/18/2016,28,E19405254,N,59.21,Basic Water and Sewer,Yes,6,59.21,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,4870756,2016-03,02/18/2016,03/17/2016,28,E19405254,N,59.21,Basic Water and Sewer,Yes,6,59.21,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,4935362,2016-04,03/17/2016,04/19/2016,33,E19405254,N,69.08,Basic Water and Sewer,Yes,7,69.08,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,5026151,2016-05,04/19/2016,05/19/2016,30,E19405254,N,69.08,Basic Water and Sewer,Yes,7,69.08,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,5101661,2016-06,05/19/2016,06/20/2016,32,E19405254,N,78.94,Basic Water and Sewer,Yes,8,78.94,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,5171049,2016-07,06/20/2016,07/21/2016,31,E19405254,N,78.94,Basic Water and Sewer,Yes,8,78.94,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,5239795,2016-08,07/21/2016,08/18/2016,28,E19405254,N,49.34,Basic Water and Sewer,Yes,5,49.34,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,5315626,2016-09,08/18/2016,09/20/2016,33,E19405254,N,148.02,Basic Water and Sewer,Yes,15,148.02,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,5383016,2016-10,09/20/2016,10/23/2016,33,E19405254,N,69.08,Basic Water and Sewer,Yes,7,69.08,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,5473452,2016-11,10/23/2016,11/21/2016,29,E19405254,N,59.21,Basic Water and Sewer,Yes,6,59.21,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,5553267,2016-12,11/21/2016,12/20/2016,29,E19405254,N,69.08,Basic Water and Sewer,Yes,7,69.08,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,5632713,2017-01,12/20/2016,01/23/2017,34,E19405254,N,78.94,Basic Water and Sewer,Yes,8,78.94,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,5704915,2017-02,01/23/2017,02/21/2017,29,E19405254,N,59.21,Basic Water and Sewer,Yes,6,59.21,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,5769735,2017-03,02/21/2017,03/22/2017,29,E19405254,N,69.08,Basic Water and Sewer,Yes,7,69.08,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,5833599,2017-04,03/22/2017,04/20/2017,29,E19405254,N,69.08,Basic Water and Sewer,Yes,7,69.08,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,5919895,2017-05,04/20/2017,05/18/2017,28,E19405254,N,49.34,Basic Water and Sewer,Yes,5,49.34,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,5986103,2017-06,05/18/2017,06/21/2017,34,E19405254,N,78.94,Basic Water and Sewer,Yes,8,78.94,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,6062677,2017-07,06/21/2017,07/23/2017,32,E19405254,N,78.95,Basic Water and Sewer,Yes,8,78.95,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,6140757,2017-08,07/23/2017,08/21/2017,29,E19405254,N,59.21,Basic Water and Sewer,Yes,6,59.21,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,6216547,2017-09,08/21/2017,09/21/2017,31,E19405254,N,98.68,Basic Water and Sewer,Yes,10,98.68,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,6284939,2017-10,09/21/2017,10/22/2017,31,E19405254,N,69.08,Basic Water and Sewer,Yes,7,69.08,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,6352229,2017-11,10/22/2017,11/23/2017,32,E19405254,N,59.21,Basic Water and Sewer,Yes,6,59.21,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,6437816,2017-12,11/23/2017,12/20/2017,27,E19405254,N,59.21,Basic Water and Sewer,Yes,6,59.21,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,6509801,2018-01,12/20/2017,01/23/2018,34,E19405254,N,78.94,Basic Water and Sewer,Yes,8,78.94,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,6593365,2018-02,01/23/2018,02/21/2018,29,E19405254,N,78.94,Basic Water and Sewer,Yes,8,78.94,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,6665949,2018-03,02/21/2018,03/22/2018,29,E19405254,N,59.21,Basic Water and Sewer,Yes,6,59.21,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,6750501,2018-04,03/22/2018,04/22/2018,31,E19405254,N,69.08,Basic Water and Sewer,Yes,7,69.08,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,6818131,2018-05,04/22/2018,05/22/2018,30,E19405254,N,78.94,Basic Water and Sewer,Yes,8,78.94,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,6901326,2018-06,05/22/2018,06/20/2018,29,E19405254,N,88.81,Basic Water and Sewer,Yes,9,88.81,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,6988372,2018-07,06/20/2018,07/23/2018,33,E19405254,N,90.21,Basic Water and Sewer,Yes,9,90.21,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,7071143,2018-08,07/23/2018,08/23/2018,31,E19405254,N,39.34,Basic Water and Sewer,Yes,5,39.34,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,7151723,2018-09,08/23/2018,09/24/2018,32,E19405254,N,60.61,Basic Water and Sewer,Yes,6,60.61,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,7257271,2018-10,09/24/2018,10/23/2018,29,E19405254,N,60.61,Basic Water and Sewer,Yes,6,60.61,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,7339432,2018-11,10/23/2018,11/25/2018,33,E19405254,N,70.71,Basic Water and Sewer,Yes,7,70.71,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,7411514,2018-12,11/25/2018,12/23/2018,28,E19405254,N,70.71,Basic Water and Sewer,Yes,7,70.71,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,7498186,2019-01,12/23/2018,01/23/2019,31,E19405254,N,70.71,Basic Water and Sewer,Yes,7,70.71,0
FHA REPOSSESSED HOUSES (GROUP X),FHA,FHA REPOSSESSED HOUSES (GROUP X),188-56 120TH ROAD,AMR,,284,521,Q028400,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,7586065,2019-02,01/23/2019,02/21/2019,29,E19405254,N,50.51,Basic Water and Sewer,Yes,5,50.51,0
